V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
472.923583984375,469.91855,476.92224,474.2807,473.11746,476.21942,480.64218,471.76035,474.03836,477.3342,471.5907,477.80676,472.63278
6709.603515625,6643.2515,6795.915,6757.0747,6750.062,6804.2764,6891.936,6691.262,6741.97,6839.3403,6696.117,6844.1953,6697.1963
1201.2801513671875,1186.5095,1221.215,1207.3883,1203.1681,1215.1624,1234.875,1193.6172,1205.2782,1224.6022,1194.95,1223.6582,1199.7253
5741.767578125,5719.546,5750.449,5745.4316,5757.1396,5754.83,5778.1665,5730.856,5745.75,5762.954,5703.378,5755.228,5708.0767
524.6315307617188,517.092,532.9016,528.372,527.61224,533.486,543.3634,522.17676,529.07336,538.5708,523.81323,539.00916,524.5146
1112.2587890625,1100.0895,1132.4314,1118.0693,1112.6973,1128.1556,1149.0957,1108.5312,1116.2056,1132.1572,1105.7904,1134.5144,1110.0662
11267.302734375,11092.977,11434.484,11284.449,11224.436,11365.896,11656.678,11185.855,11328.746,11513.073,11162.993,11523.076,11218.721
3693.8994140625,3645.8357,3755.5051,3714.1167,3697.714,3742.3447,3812.3423,3673.6821,3712.5908,3772.48,3677.1152,3772.48,3690.085
2418.563232421875,2406.0444,2431.7666,2425.8005,2420.7148,2433.3315,2452.0605,2416.5093,2426.7786,2435.63,2413.8687,2442.916,2419.8347
838.6934814453125,829.9028,850.4145,841.9227,842.75995,848.97925,860.2218,836.48083,841.50415,850.9527,836.36127,853.255,840.48755
1687.8121337890625,1642.9812,1762.3981,1724.51,1728.0806,1762.3981,1811.7915,1679.084,1730.8577,1793.7401,1669.1655,1782.6316,1675.5133
2244.88671875,2216.311,2281.0986,2252.2769,2241.438,2270.506,2319.2815,2234.5403,2254.7402,2288.3657,2228.3818,2290.09,2237.989
4570.0,4518.726,4632.8716,4587.9053,4570.814,4618.0186,4693.7085,4549.6533,4589.126,4650.37,4547.6187,4649.963,4563.896
6001.0673828125,5969.268,6062.0166,6034.426,6026.9434,6060.6133,6122.4976,6007.9263,6034.426,6069.343,6005.432,6088.8276,6015.72
7253.1513671875,7272.1245,7236.606,7226.1753,7237.64,7252.971,7241.4165,7257.0176,7254.5,7249.5547,7279.138,7253.9604,7253.9155
11997.384765625,11966.343,11581.618,11603.5,11676.272,11723.6,11569.404,11829.959,11758.204,11729.197,11933.265,11717.493,11744.464
988.3699340820312,962.0771,903.84393,1006.70087,948.93066,940.691,915.5091,930.87744,883.1985,915.4165,865.46936,840.14856,902.45526
9945.5791015625,10453.759,9749.58,9645.815,9637.834,10160.203,9927.842,10164.638,9981.055,10028.059,10611.622,9994.357,10151.334
28312.63671875,28424.027,27379.734,28693.71,28211.504,27713.176,27666.273,28399.111,27425.902,28872.523,26542.834,26853.557,27694.121
4291.18994140625,4334.134,4228.9814,4236.0254,4257.582,4294.585,4264.966,4294.585,4287.7104,4299.3374,4354.672,4269.379,4270.0576
7913.37109375,8066.6084,7779.9272,7755.345,7776.4155,7921.9907,7862.9307,7918.479,7902.517,7880.4893,8097.256,7833.56,7920.3945
17956.3828125,18138.613,17692.646,17587.85,17739.805,17924.363,17760.764,17975.596,17949.98,17901.074,18238.752,17934.26,17920.87
5431.26025390625,5470.2856,5412.652,5395.324,5393.968,5438.945,5423.0483,5448.739,5431.034,5428.7744,5486.408,5430.3564,5436.6094
3427.848388671875,3452.5615,3371.8699,3360.6367,3384.6946,3418.4875,3398.455,3438.1455,3421.764,3415.024,3469.4111,3415.5857,3397.519
1755.4921875,1734.6748,1760.4315,1751.2534,1761.9355,1757.0646,1767.9689,1747.6301,1750.9116,1751.903,1729.3765,1742.4001,1736.8282
2357.55859375,2372.5315,2352.5598,2351.8088,2355.6812,2362.9094,2358.5676,2361.9707,2360.3748,2360.5156,2375.5825,2356.08,2363.238
3136.04150390625,3151.3381,3130.6548,3129.1558,3132.154,3141.022,3136.804,3140.971,3138.4048,3138.049,3154.3364,3133.9326,3141.835
10085.890625,10066.639,9902.996,9874.428,9935.444,9972.552,9943.208,10053.907,9969.446,10006.708,10053.597,9976.743,9953.455
10013.2431640625,9996.034,9964.688,10111.429,10027.072,10016.009,9945.636,9976.981,9984.51,10023.385,9961.923,9916.441,10087.766
1057.7783203125,1055.7527,1060.52,1059.1201,1059.2621,1059.8168,1062.3391,1056.9526,1058.2299,1061.6295,1057.4429,1060.5587,1057.7267
1785.7783203125,1783.7527,1788.52,1787.1201,1787.2621,1787.8168,1790.3391,1784.9526,1786.2299,1789.6295,1785.4429,1788.5587,1785.7267
7167.92529296875,7088.036,6860.924,7147.953,6979.9014,7009.0034,6865.2036,6872.3364,6874.9043,6896.5884,6823.8325,6790.736,6986.178
7600.29052734375,7537.9736,7547.631,7524.946,7587.809,7526.13,7600.9736,7537.245,7560.8413,7567.5835,7426.733,7505.4487,7456.6157
28293.76953125,28266.158,28025.031,28679.695,28344.693,28142.22,27963.676,28047.12,28091.91,28371.076,27793.72,27904.775,28222.596
1851.120361328125,1840.3746,1874.9862,1861.8662,1856.3684,1870.6128,1894.666,1849.1212,1858.7424,1875.7358,1846.2473,1879.6094,1849.2461
1927.5556640625,1904.2107,1952.2975,1927.1566,1925.7599,1935.936,1987.0157,1914.5862,1941.9219,1965.5663,1924.5627,1964.6683,1926.3585
3065.81396484375,3047.6423,3112.0442,3087.4592,3081.046,3104.2944,3162.6836,3065.0122,3093.071,3123.8022,3061.004,3127.1426,3062.8743
1413.7078857421875,1392.0236,1432.0562,1414.0786,1407.7771,1421.4921,1463.9341,1403.1438,1424.0868,1439.933,1402.0317,1447.2538,1405.1825
8089.69482421875,8169.1675,7860.696,8342.766,7941.9478,8018.4204,7802.016,7959.7056,8020.566,8089.067,8103.6494,8055.1914,8070.437
464.7930908203125,461.84854,466.88416,470.31946,463.68356,464.40903,476.89133,458.81866,465.39053,469.4446,460.22693,467.73764,458.81866
2985.11669921875,2943.493,2982.8994,2969.2935,2983.9072,2983.2017,3038.9353,2966.9756,2986.5276,3016.7627,2960.1223,3010.212,2951.757
560.6224365234375,553.4956,567.07587,562.0253,560.4541,567.0198,577.4575,557.1432,563.6528,571.2566,557.64825,572.5473,558.8828
1970.006591796875,1954.6243,1985.9995,1972.2041,1968.1754,1980.2616,2004.9224,1961.7051,1975.5004,1993.0803,1964.0247,1994.1791,1966.4663
1097.841796875,1080.9668,1113.8801,1098.2603,1094.3552,1109.9751,1138.0769,1087.8005,1104.3966,1125.595,1090.7292,1125.316,1093.7975
1936.7706298828125,1921.4849,1956.4022,1934.8224,1931.2258,1944.7131,1976.6332,1925.3812,1941.4163,1963.4456,1926.5801,1959.774,1930.0269
404.7605895996094,390.76196,422.69995,412.64215,410.1718,423.40576,442.87442,399.46698,410.99524,432.11078,401.1139,432.16962,402.29022
3281.836181640625,3263.4844,3319.4688,3295.7742,3290.896,3308.3184,3361.7473,3275.0996,3302.0461,3328.5283,3275.3318,3332.4775,3275.0996
1108.4869384765625,1083.4977,1141.7296,1112.1552,1110.7795,1123.3888,1178.6404,1093.3558,1122.701,1154.2242,1102.9847,1150.2122,1105.2773
381.8269958496094,375.50293,387.5024,380.63785,379.773,382.85397,396.31287,377.12448,383.44855,391.01578,378.47577,390.58337,378.5839
3886.25927734375,3840.7332,3968.8994,3908.5276,3897.146,3934.7546,4038.6733,3859.5374,3918.9194,3993.6418,3873.3933,3981.0232,3880.321
2471.000244140625,2449.416,2485.0767,2467.872,2468.8105,2478.977,2514.1685,2455.8289,2472.877,2497.824,2456.9236,2499.3098,2456.767
1076.260986328125,1061.0457,1089.8313,1073.1083,1068.5847,1076.9463,1111.4207,1066.8027,1081.881,1096.685,1067.7623,1096.2739,1065.9803
1436.552978515625,1419.9651,1458.2094,1438.396,1442.0823,1445.7684,1485.011,1423.6512,1445.922,1469.8822,1430.2557,1462.4331,1435.785
1154.3157958984375,1131.5674,1161.3569,1152.6135,1151.5303,1158.8036,1197.8782,1143.9475,1160.2737,1180.0044,1139.924,1184.1826,1139.7692
790.3484497070312,780.39,800.7773,794.5043,793.56335,801.79663,814.85236,786.11414,794.5043,807.952,787.604,808.73615,787.7608
2430.7158203125,2399.6562,2454.5034,2430.7158,2426.0322,2446.2456,2499.4902,2411.242,2437.618,2478.0444,2416.172,2478.0444,2416.172
1211.48681640625,1183.7292,1242.3287,1221.6206,1218.977,1242.7693,1280.771,1199.1501,1224.044,1261.9353,1206.4199,1262.9268,1207.7418
4054.188720703125,4014.1152,4078.285,4055.1055,4055.7603,4081.166,4125.43,4029.0447,4054.1887,4097.667,4026.1636,4099.893,4028.2588
16848.376953125,16965.455,16728.209,16559.629,16648.21,16864.857,16736.45,16875.844,16849.75,16859.707,17002.537,16884.428,16887.518
23014.76171875,22903.848,23196.45,23096.707,23066.082,23191.482,23333.852,23003.174,23066.91,23199.346,22997.38,23248.596,23039.594
3313.828125,3316.4138,3293.7212,3340.132,3319.2227,3313.8281,3288.5051,3302.95,3300.4087,3313.9172,3264.72,3290.1992,3315.3884
6811.591796875,6792.1846,6836.522,6818.6924,6813.643,6831.157,6859.1636,6800.8623,6817.4297,6843.543,6804.807,6843.07,6807.016
8671.8408203125,8665.688,8603.089,8611.856,8615.394,8622.93,8598.705,8641.849,8622.546,8620.315,8653.23,8614.086,8615.471
12277.90625,12286.462,12239.913,12234.613,12247.8955,12263.092,12242.148,12270.436,12263.73,12262.837,12294.124,12262.453,12261.177
5937.458984375,5932.442,5891.502,5893.3584,5894.161,5905.7007,5897.5225,5927.9263,5910.467,5918.996,5933.8467,5908.5103,5911.37
1914.704345703125,1928.3273,1911.7769,1911.9266,1920.5427,1926.2646,1918.4137,1921.2413,1920.4097,1917.9313,1927.5953,1917.0497,1920.942
2420.841552734375,2341.1694,2313.6582,2417.5403,2287.0276,2274.2625,2296.4915,2286.5874,2372.8623,2375.9434,2236.4072,2435.3674,2290.9893
4014.46923828125,4015.0305,4013.4045,4013.0671,4013.5903,4014.1536,4013.6543,4014.4512,4014.2854,4014.1057,4015.302,4014.2554,4014.1177
2144.0830078125,2150.5913,2137.533,2134.5142,2134.528,2143.072,2140.2056,2145.5647,2142.2966,2142.2551,2154.0256,2143.1135,2141.8396
6140.98828125,5992.9717,6149.841,6217.1206,6206.1436,6255.7183,6345.307,6125.407,6238.013,6259.968,6080.082,6270.945,6129.6567
800.8405151367188,821.7247,754.3699,898.76086,790.8825,752.0187,735.5603,773.59436,739.01794,804.57477,658.5242,683.97235,750.2207
4630.18017578125,4616.0986,4626.4136,4637.5024,4634.0176,4637.8545,4647.113,4626.836,4641.375,4639.0513,4620.464,4639.298,4626.2725
4389.59619140625,4387.9595,4391.914,4390.414,4390.4336,4391.403,4392.8003,4388.7095,4389.625,4392.0845,4389.3037,4391.5,4389.479
2466.289794921875,2555.9075,2410.2788,2432.5544,2461.2683,2500.7979,2464.4873,2485.8616,2497.1926,2487.6643,2583.72,2464.4873,2482.7712
3913.31591796875,3935.1733,3884.492,3868.1672,3876.9102,3914.409,3902.4558,3934.4902,3918.507,3912.9062,3958.9429,3923.4932,3914.6821
2243.37109375,2267.6348,2219.4067,2326.6729,2234.835,2272.1665,2211.1929,2235.417,2244.2996,2259.2637,2234.8584,2218.6277,2246.833
2151.614501953125,2145.766,2157.1487,2175.7004,2155.8281,2160.6074,2188.781,2127.6545,2137.4648,2168.028,2135.704,2143.3135,2131.4277
3197.70751953125,3181.146,3105.752,3194.4338,3135.5051,3146.8672,3096.5083,3116.3438,3113.84,3115.2844,3103.6335,3083.8945,3142.2454
1402.8975830078125,1419.9408,1385.7708,1464.2784,1394.603,1424.3734,1382.5448,1394.933,1404.8868,1419.212,1395.3661,1386.9415,1403.8414
1290.814208984375,1282.298,1301.7837,1302.339,1300.2562,1300.3951,1323.2595,1278.1323,1285.4453,1305.579,1282.0203,1295.9055,1282.9459
7743.05859375,7720.9785,7723.422,7763.148,7763.5103,7719.078,7684.872,7708.6714,7714.463,7720.798,7667.0,7667.95,7712.02
7402.30419921875,7371.2295,7321.17,7404.5024,7377.2246,7354.243,7325.167,7319.172,7307.0815,7334.659,7278.655,7255.6733,7329.4634
987.80224609375,993.87976,982.50305,984.88153,986.6829,989.9097,986.7179,988.87787,989.9447,989.77856,995.69867,988.36194,988.80786
6378.0302734375,6440.932,6296.4907,6267.913,6266.5156,6348.987,6352.8696,6373.216,6364.363,6360.014,6466.0933,6377.254,6364.8286
846.6900024414062,850.09955,835.08905,864.5048,841.9337,850.5428,830.09033,843.23785,842.9821,845.6245,848.46295,836.38043,849.6393
8754.01953125,8800.833,8702.624,8991.78,8677.69,8835.486,8689.023,8683.997,8759.046,8805.884,8699.372,8692.571,8731.5
11188.736328125,11418.547,11128.923,11106.536,11154.457,11267.788,11199.58,11277.932,11241.555,11244.003,11483.606,11207.625,11287.727
3223.43603515625,3216.904,3232.8384,3226.9001,3226.801,3231.2053,3241.7703,3220.7144,3224.7722,3234.3723,3221.8525,3234.7434,3223.4856
1358.88623046875,1373.6298,1341.6355,1417.3085,1350.4535,1378.759,1337.8403,1351.8119,1359.5359,1374.5728,1350.5131,1343.1765,1359.9327
1244.1763916015625,1235.8872,1254.6047,1255.2286,1253.3568,1253.4014,1275.3276,1231.698,1238.6503,1258.259,1235.6198,1248.722,1236.3328
5375.5966796875,5392.414,5362.289,5359.266,5359.127,5376.1875,5371.4272,5377.16,5374.867,5372.1567,5396.0273,5371.045,5378.411
1713.261474609375,1699.4269,1723.6274,1714.9556,1714.4716,1721.6511,1735.7278,1704.9124,1708.623,1726.0072,1702.815,1724.8375,1700.3949
2170.985595703125,2166.3503,2176.5288,2171.5652,2170.7153,2174.5396,2182.188,2167.741,2171.9514,2179.6965,2169.2473,2178.6729,2169.6338
338.2449645996094,339.1413,335.25394,334.87885,335.8044,337.27557,335.74594,338.16702,337.47528,337.14404,339.531,337.4704,337.1197
568.0942993164062,569.5159,567.2025,566.24866,566.6251,568.11255,567.5351,568.679,568.23315,567.7288,570.4661,568.91656,568.1162
217.677001953125,45.29358,461.88696,369.5387,377.06335,478.98853,624.0095,157.47961,291.55566,530.2931,98.65039,474.88416,108.22717
10547.6171875,10644.739,10504.998,10445.578,10522.21,10666.868,10561.141,10637.362,10549.052,10561.141,10663.18,10531.84,10576.303
2193.546142578125,2193.0571,2189.389,2198.7854,2188.5085,2194.0842,2195.0967,2189.8096,2194.231,2188.0684,2178.1987,2183.021,2185.2708
7795.74267578125,7798.618,7780.367,7778.3936,7784.2173,7788.6763,7783.8516,7794.3296,7791.1616,7788.871,7801.4937,7788.8955,7788.7495
9921.271484375,9982.227,9861.4,9840.404,9847.3125,9908.132,9896.077,9921.813,9910.435,9900.276,10002.545,9914.499,9911.79
15078.228515625,15004.152,14763.405,15085.915,14906.666,14925.185,14748.031,14745.586,14775.286,14799.3955,14699.8125,14645.304,14894.087
9023.826171875,9262.124,8859.571,8853.613,8929.358,9139.996,9004.252,9096.592,9077.443,9054.039,9389.783,8997.018,9087.656
19146.921875,19536.084,18936.545,18895.545,18985.611,19328.396,19110.627,19301.512,19212.79,19197.332,19692.018,19109.283,19243.707
1802.7454833984375,1801.1686,1754.7635,1830.2281,1779.3928,1787.8027,1754.651,1778.642,1746.5789,1803.7968,1727.769,1767.9792,1780.9697
1648.2335205078125,1660.9442,1577.8302,1616.8755,1598.837,1637.1212,1581.7881,1638.7196,1614.5922,1659.8787,1697.3256,1626.9984,1629.51
2803.779296875,2768.7737,2672.7756,2815.7026,2757.9204,2731.3223,2686.839,2685.0046,2633.9485,2694.7878,2602.1528,2574.8667,2683.0176
3200.118408203125,3189.9248,3091.585,3270.4753,3173.9346,3129.5615,3084.1895,3093.1838,3085.7883,3197.1204,2945.0745,3003.8386,3129.3618
5537.158203125,5370.6846,5409.344,5630.6514,5528.4795,5359.6387,5225.1187,5365.1616,5381.73,5371.079,5145.038,5266.54,5434.197
3053.784423828125,2921.9846,3058.9463,3033.481,3110.3928,3024.878,3143.0847,2971.5386,3037.9546,3045.8696,2758.5254,2969.1296,2820.8118
3435.864013671875,3382.1882,3331.4941,3484.2642,3409.4849,3329.8884,3260.385,3313.8315,3309.4734,3398.0156,3152.4597,3236.9878,3346.863
1835.120361328125,1786.8817,1815.7103,1795.6914,1843.1422,1763.962,1771.8048,1817.9307,1804.1788,1788.7798,1671.9612,1743.5671,1749.6731
2297.96240234375,2206.9526,2273.0479,2249.9866,2296.1091,2258.4287,2345.5264,2232.4849,2270.783,2288.6968,2122.5317,2240.721,2148.2698
3113.953857421875,3060.442,2985.856,3154.0361,3058.9958,3017.8804,2942.2615,2994.327,2989.575,3074.0781,2840.8162,2926.9724,3052.1777
4967.15673828125,4797.4033,4943.383,4926.282,5043.2744,4882.28,5054.7446,4880.612,4951.099,4907.0967,4578.851,4832.4385,4721.911
3126.954833984375,3081.562,3071.137,3141.2893,3142.3752,3014.2332,3004.0251,3093.7246,3035.0833,3105.2358,2844.499,2916.7146,3034.4316
2996.62353515625,2926.4277,2994.4058,2960.285,3093.369,2906.2043,2981.099,2984.117,2998.296,2974.846,2736.782,2836.763,2870.9746
2164.042724609375,2095.1445,2178.588,2161.9375,2197.7263,2184.7122,2237.3428,2136.6748,2172.2722,2188.7314,2040.4087,2166.5308,2065.0972
3501.730712890625,3432.1228,3434.654,3540.7112,3517.4243,3355.0479,3370.3616,3482.7468,3395.9268,3500.9714,3171.0295,3243.9915,3394.408
2080.551025390625,2011.6936,2088.133,2081.3247,2117.7651,2082.5627,2140.666,2064.6133,2098.2683,2080.8606,1957.0719,2066.9343,2007.5157
6184.01123046875,6110.601,5979.432,6316.671,6180.657,6051.3516,5919.0645,5905.277,5935.8335,6047.2524,5669.769,5758.457,6011.1064
4832.2822265625,4710.658,4787.411,4860.228,4843.697,4659.883,4607.5337,4755.1353,4732.306,4778.752,4412.0103,4587.853,4672.085
4788.84716796875,4766.98,4659.546,4853.815,4799.9395,4645.2847,4616.1284,4741.627,4590.141,4798.672,4375.748,4443.4097,4686.1665
3859.29541015625,3857.004,3732.1118,3728.2925,3724.2822,3819.9563,3712.2512,3860.8232,3764.194,3770.3052,3810.0261,3749.4897,3794.7488
1647.059326171875,1557.57,1699.9099,1658.0834,1758.5968,1689.2101,1795.7219,1601.3419,1654.5167,1701.6932,1437.6023,1622.7416,1460.623
8080.51171875,8056.5293,7481.5547,7978.587,7724.375,7727.3726,7400.0146,7882.6577,7816.7065,7694.9966,7683.0054,7549.3047,7930.622
5070.3330078125,5037.734,4778.751,5095.688,4958.6504,4972.2334,4782.373,4985.213,4946.5767,4930.881,4888.6226,4859.0415,5096.2915
3001.316162109375,2908.7507,2974.9023,3052.0403,3018.8477,2919.2695,2819.8083,2938.671,2951.527,2948.7222,2818.172,2907.3481,2964.6172
3704.44873046875,3598.468,3692.5571,3682.9604,3811.8896,3654.7964,3832.1262,3641.8616,3649.5808,3718.635,3399.4412,3607.6475,3454.935
3304.37744140625,3272.9368,3323.6033,3310.521,3440.7646,3276.9119,3400.949,3315.0745,3310.9546,3327.181,3115.4443,3192.6365,3165.3157
2301.296875,2247.2468,2249.9258,2335.6494,2307.4424,2242.3618,2170.1902,2231.9614,2234.7979,2248.0347,2148.05,2191.4634,2257.332
2240.35205078125,2140.1223,2047.5696,2230.5425,2139.909,2089.1543,1986.7919,2115.3848,2093.206,2137.1367,1990.2039,2085.7422,2207.5107
6032.82861328125,5880.2817,5981.597,6084.442,6038.181,5853.519,5734.999,5893.663,5925.7783,5906.28,5667.9014,5805.346,5902.839
2150.516357421875,2070.444,2086.597,2057.7275,2106.5212,2038.9287,2096.5095,2073.485,2096.7861,2088.927,1962.2332,2046.5115,2039.0077
4538.6728515625,4368.5874,4270.926,4570.13,4351.396,4224.838,4135.7715,4408.8228,4322.8657,4387.242,4130.468,4396.3867,4551.1094
2382.38818359375,2385.8406,2379.2812,2442.3438,2355.9204,2335.149,2294.6704,2382.7336,2389.293,2385.1501,2285.378,2427.6138,2351.2598
3808.43603515625,3795.7883,3634.6367,3669.7456,3641.1787,3647.9387,3623.7334,3798.8413,3692.4243,3694.169,3711.1782,3691.9883,3743.016
3604.361083984375,3537.7869,3474.9114,3640.1138,3561.2112,3497.1028,3397.2415,3466.5278,3440.8845,3534.5815,3276.0518,3365.1873,3496.363
8886.6787109375,8729.689,8701.929,8992.455,8748.355,8643.536,8487.982,8674.646,8699.057,8730.646,8320.941,8646.408,8763.672
2554.914306640625,2494.185,2489.2876,2588.2173,2518.5095,2475.248,2421.5388,2477.6968,2462.3513,2503.817,2343.2603,2444.7202,2503.817
9350.88671875,9115.877,8789.049,9314.815,9134.459,9039.908,8804.898,8904.914,8927.868,8989.627,8654.055,8805.991,9161.785
3506.28466796875,3478.9856,3466.56,3555.4226,3518.3337,3431.7302,3393.7002,3466.1833,3433.048,3511.9326,3278.8093,3364.9893,3459.594
6047.2236328125,5967.205,5901.701,6121.2876,6026.01,5897.6074,5761.761,5859.2725,5850.3403,5973.1597,5616.611,5770.3213,5937.8027
2959.40185546875,2904.6426,2941.1177,2910.4263,2990.0933,2879.4084,2925.7253,2951.566,2929.6433,2932.442,2776.6995,2826.812,2869.8464
2514.97705078125,2460.0288,2398.0989,2515.753,2469.3376,2443.609,2399.133,2398.4866,2418.268,2454.9866,2329.5103,2372.2407,2454.728
3183.402099609375,3024.8167,3076.004,3072.6553,3097.2922,3086.5286,3186.5115,3088.6814,3139.1511,3134.1282,2946.1218,3108.7734,2996.5918
3866.5703125,3862.693,3872.58,3965.8267,3868.8967,3816.7485,3782.4353,3873.7432,3807.2493,3890.415,3657.444,3739.3984,3855.3264
1679.685791015625,1627.4644,1676.8025,1701.3113,1701.3113,1604.2369,1586.0555,1647.1675,1649.0898,1638.0367,1525.1038,1585.8954,1616.091
1478.1279296875,1432.9343,1471.8486,1462.12,1475.74,1477.951,1508.4634,1458.2286,1473.2637,1488.9178,1423.0288,1481.3119,1433.3765
2145.61962890625,2103.446,2126.5735,2173.5083,2161.6726,2098.9565,2053.6543,2114.7378,2109.704,2126.0293,2001.8218,2064.5376,2097.8684
4005.364990234375,3928.0908,3876.079,4029.1418,3982.8267,3898.122,3802.2722,3852.3025,3849.3303,3935.521,3703.0786,3784.192,3918.1836
6385.09375,6305.0244,6166.2373,6471.3223,6351.0127,6227.008,6091.0957,6095.6123,6074.671,6267.6587,5817.012,5974.0713,6238.505
5079.72900390625,4989.091,4852.8228,5110.1484,5028.512,4955.877,4843.2,4851.581,4869.2744,4993.7466,4687.2217,4769.9443,4984.124
1330.6466064453125,1292.9865,1248.4423,1329.3507,1306.1068,1281.8099,1245.9316,1303.92,1278.4894,1277.1935,1262.2104,1274.8448,1340.8513
3452.305419921875,3388.322,3444.6375,3416.1025,3490.0164,3331.504,3383.7966,3434.8325,3410.1946,3402.5266,3200.772,3285.2764,3331.6926
3459.59716796875,3412.4373,3424.2273,3512.532,3515.9004,3359.984,3343.622,3431.6863,3403.0535,3453.8225,3179.4043,3257.0017,3380.1953
3103.133544921875,3083.7788,3061.7236,3181.902,3094.3564,3144.9934,2998.0337,3158.9468,3056.3225,3098.1824,2988.3564,3076.1272,3261.5708
5060.77734375,4847.365,5119.361,5053.006,5223.0776,5097.2427,5278.971,4955.566,5084.0913,5086.4824,4607.651,4988.4443,4712.2646
3332.552734375,3190.0938,3276.0422,3252.1238,3315.2053,3259.746,3369.0876,3242.9243,3288.9214,3287.3445,3073.6555,3231.6223,3132.7944
4412.3271484375,4394.164,4337.5796,4441.9004,4406.506,4273.7764,4275.6396,4418.6143,4292.0557,4455.6387,4116.2515,4221.034,4316.8555
2952.296142578125,2933.1077,2854.5269,2969.8855,2920.7725,2900.3276,2867.319,2877.0276,2825.059,2876.6848,2801.302,2786.3398,2854.07
5728.11474609375,5761.2666,5452.0884,5754.781,5606.6777,5592.2637,5395.1533,5669.0176,5614.966,5612.083,5592.2637,5525.96,5777.122
1583.81787109375,1544.922,1571.405,1556.8484,1617.4441,1533.7163,1580.9534,1550.9392,1563.8745,1560.2354,1439.7466,1502.297,1480.4619
1146.643798828125,1139.1357,1108.5704,1153.4854,1134.3821,1126.3854,1113.5461,1117.2336,1097.1085,1117.1892,1087.8678,1082.0924,1108.3927
1739.3753662109375,1715.1274,1639.8002,1744.1454,1693.7616,1690.1841,1628.5707,1682.7308,1684.1221,1675.7744,1664.843,1651.3279,1727.2515
3295.18115234375,3234.7444,3310.7136,3324.6528,3339.1897,3213.3376,3242.0127,3313.1033,3253.0647,3316.2893,3106.8762,3164.8489,3238.528
2376.872802734375,2361.3335,2297.981,2391.0327,2351.403,2334.9443,2308.2793,2316.095,2274.3503,2315.727,2255.1333,2243.2258,2297.7053
4305.611328125,4220.269,4261.4404,4386.3184,4303.157,4199.2744,4090.4832,4223.541,4239.0825,4275.6187,4070.4426,4193.821,4246.9897
3441.51513671875,3374.559,3428.0503,3395.966,3489.2732,3362.0935,3393.8096,3421.6333,3421.2651,3392.81,3222.3958,3310.3118,3334.5227
5558.435546875,5462.9224,5337.6743,5572.8525,5487.552,5410.6606,5315.448,5348.7876,5355.696,5464.7246,5185.695,5270.0947,5471.3325
3732.802734375,3731.3936,3535.281,3608.3242,3608.3242,3697.3381,3549.373,3712.1348,3660.6992,3662.813,3734.6816,3625.939,3608.559
