V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1138.834716796875,1138.1699,1136.3717,1135.5762,1133.7235,1131.4677,1131.1952,1130.1763,1128.7704,1128.7595,1127.5281,1128.0784,1127.9094,1128.1764
995.038330078125,994.9555,993.5151,993.2831,993.6298,992.49493,993.0821,994.5294,994.8037,995.7646,996.47876,997.69324,1000.50165,1001.8886
1733.0721435546875,1735.3262,1733.3892,1733.8118,1731.4873,1729.0925,1732.6143,1731.5226,1728.212,1728.5994,1729.8673,1729.7969,1731.5226,1730.2899
1270.512939453125,1270.3112,1268.6105,1269.2446,1267.7168,1266.2035,1267.5294,1267.1259,1265.5404,1265.2522,1265.6846,1266.1746,1266.3765,1266.7944
1569.32666015625,1571.3645,1569.5814,1569.9954,1567.8619,1565.6967,1568.9127,1567.9257,1564.9006,1565.2827,1566.3972,1566.3335,1567.8938,1566.7793
1141.422119140625,1141.2408,1139.7129,1140.2827,1138.9102,1137.5505,1138.7418,1138.3663,1136.955,1136.683,1137.0845,1137.5247,1137.7059,1138.0814
1746.6697998046875,1746.1259,1743.832,1742.6654,1742.8751,1740.8663,1740.4862,1740.9418,1740.7975,1741.774,1740.2043,1740.7352,1742.6522,1745.0248
1657.3837890625,1657.2561,1654.872,1655.617,1653.4457,1651.4233,1653.2966,1652.7645,1650.3164,1650.2313,1650.8699,1651.466,1652.1472,1652.7219
1271.9874267578125,1271.9352,1270.187,1269.4939,1269.629,1267.774,1268.2906,1269.1887,1268.8313,1269.7424,1270.0607,1271.1417,1273.9579,1275.1001
1702.6065673828125,1702.0698,1699.8331,1698.6956,1698.9001,1696.9414,1696.5708,1697.0054,1696.8584,1697.8074,1696.2737,1696.7881,1698.6572,1700.9642
1539.4852294921875,1539.3274,1537.1172,1537.8276,1535.795,1533.9203,1535.6569,1535.1636,1532.8942,1532.7954,1533.3875,1533.9597,1534.5715,1535.1044
1289.989990234375,1292.1064,1291.6655,1292.5033,1292.5033,1289.8577,1292.4152,1291.0923,1290.8718,1291.3569,1289.6813,1289.4167,1290.9159,1292.5916
1665.1549072265625,1664.6364,1661.592,1662.696,1660.1536,1657.3768,1658.2133,1657.5275,1655.7377,1655.4867,1655.3027,1656.2395,1655.3195,1655.8547
1793.0609130859375,1792.4844,1789.2231,1790.4303,1787.7457,1784.773,1785.6918,1784.9711,1783.0432,1782.773,1782.6108,1783.6018,1782.6108,1783.1874
1724.5350341796875,1724.4298,1722.0511,1723.693,1721.9669,1719.504,1722.03,1721.6722,1719.0199,1718.4937,1719.483,1720.5355,1720.4723,1721.1249
1601.749267578125,1601.6517,1599.4075,1600.9492,1599.3293,1597.0656,1599.388,1599.0562,1596.5972,1596.1094,1597.0266,1598.0219,1597.9438,1598.5682
1250.688720703125,1248.7086,1245.8011,1243.2523,1241.146,1236.9006,1233.941,1231.8091,1228.9476,1228.424,1225.6094,1224.2628,1224.3002,1224.5994
1128.0587158203125,1126.1444,1123.7751,1121.4795,1119.0345,1115.4617,1112.8799,1110.506,1107.8442,1107.5486,1104.9427,1102.9446,1102.433,1102.2731
13354.5517578125,13348.7295,13348.496,13340.345,13319.384,13344.77,13334.988,13363.402,13385.527,13404.16,13373.417,13390.419,13403.927,13449.459
10267.1728515625,10316.641,10325.107,10303.327,10282.516,10340.317,10333.302,10329.954,10308.543,10268.232,10241.619,10207.641,10181.083,10150.731
12703.904296875,12705.462,12697.303,12695.194,12690.29,12680.71,12685.936,12686.211,12680.252,12683.14,12685.019,12686.715,12696.661,12698.266
11539.92578125,11538.917,11529.697,11524.583,11520.549,11513.346,11518.46,11520.045,11511.617,11521.485,11518.316,11522.639,11529.697,11537.116
11725.55078125,11722.029,11712.8545,11701.508,11696.259,11683.017,11673.636,11659.831,11650.613,11639.917,11628.83,11622.917,11620.656,11616.481
10813.224609375,10811.5625,10801.541,10798.002,10801.304,10791.926,10795.044,10804.661,10805.195,10810.836,10814.666,10821.92,10840.741,10850.273
1453.9677734375,1455.079,1457.3441,1458.669,1462.9854,1466.2761,1469.1503,1472.5372,1474.2573,1477.078,1479.9308,1480.1658,1482.8156,1483.2029
8241.5634765625,8249.834,8247.599,8254.528,8258.775,8244.693,8260.563,8247.599,8250.729,8252.74,8252.069,8249.834,8257.435,8263.47
16386.419921875,16398.172,16395.861,16384.11,16388.629,16379.1875,16377.681,16375.169,16375.471,16370.749,16361.81,16344.934,16346.34,16340.213
2756.966796875,2833.1902,2966.3718,2875.9087,2876.7466,2981.4492,2970.56,2994.851,3149.811,3218.4958,3135.5713,3119.6565,3149.811,3195.0425
7931.51708984375,7953.5166,7993.849,7968.183,7940.5425,7972.1313,7978.0547,7973.8237,8046.5913,8074.796,8041.5146,8032.4893,8057.873,8072.2573
1246.599609375,1248.0863,1248.056,1248.5415,1248.6932,1247.1154,1249.1787,1247.6615,1248.238,1247.9954,1246.9333,1246.7512,1247.9043,1248.4808
12325.048828125,12337.421,12331.652,12329.83,12324.062,12313.359,12325.504,12319.887,12312.9795,12316.547,12318.748,12317.307,12325.049,12316.699
15278.36328125,15280.545,15266.206,15280.233,15286.156,15258.102,15284.909,15279.609,15264.647,15268.7,15272.44,15282.104,15289.585,15307.041
13200.537109375,13222.562,13216.766,13226.039,13213.983,13197.06,13230.907,13217.461,13192.887,13187.554,13199.609,13199.1455,13197.06,13178.513
14193.201171875,14193.201,14184.711,14193.201,14200.8955,14178.078,14199.834,14190.813,14183.119,14190.283,14189.222,14195.8545,14204.875,14223.713
9661.2177734375,9679.563,9698.011,9713.095,9756.104,9787.597,9819.497,9861.055,9893.804,9908.548,9943.557,9949.697,9977.317,9973.189
16217.1943359375,16229.18,16227.468,16215.684,16219.914,16211.051,16209.339,16207.324,16207.525,16202.993,16193.728,16177.008,16178.317,16172.072
11633.2587890625,11654.411,11656.491,11656.376,11643.431,11636.148,11654.526,11643.777,11631.525,11644.702,11634.53,11634.415,11628.289,11618.233
14818.5537109375,14843.663,14840.007,14840.494,14837.8125,14822.211,14835.618,14830.499,14826.843,14828.793,14819.773,14808.315,14815.142,14808.315
13926.333984375,13939.951,13937.639,13941.236,13944.0625,13928.133,13943.292,13935.07,13933.528,13935.327,13925.307,13923.508,13931.986,13940.723
2270.152587890625,2270.656,2269.817,2272.0945,2278.0405,2282.6436,2285.976,2293.708,2296.2615,2299.7258,2305.7856,2308.4048,2315.422,2314.8152
15002.40625,15017.514,15015.398,15018.723,15023.557,15005.428,15023.557,15011.471,15012.68,15014.795,15004.219,15001.802,15012.68,15022.953
14973.697265625,14999.006,14995.284,14996.028,14994.291,14978.164,14991.811,14986.848,14982.878,14984.615,14975.435,14964.27,14970.969,14964.518
15227.6591796875,15240.707,15240.908,15229.566,15232.276,15226.455,15224.146,15224.548,15223.846,15220.935,15210.195,15195.24,15196.144,15190.0205
2871.624267578125,2876.4033,2878.7563,2875.9626,2875.2156,2879.502,2879.714,2876.5908,2871.2693,2864.1836,2861.3904,2856.7314,2849.7488,2839.5151
2887.658935546875,2888.6262,2885.262,2886.103,2882.8228,2880.0051,2883.4536,2882.5283,2877.6082,2878.323,2879.5425,2880.2576,2881.1406,2881.6873
13215.9248046875,13243.446,13239.172,13247.722,13233.827,13216.46,13254.401,13238.103,13211.115,13206.306,13219.398,13216.727,13214.322,13190.541
14294.9296875,14303.331,14299.999,14294.785,14302.462,14294.351,14298.406,14293.336,14295.509,14290.149,14290.439,14275.81,14278.127,14273.13
11367.5576171875,11377.985,11372.871,11370.879,11366.2295,11356.599,11366.562,11361.58,11356.134,11359.321,11360.65,11359.786,11366.296,11359.255
14645.7890625,14652.757,14649.822,14657.523,14668.893,14643.222,14670.359,14651.289,14650.923,14656.79,14653.49,14656.79,14668.893,14685.027
1626.88623046875,1631.6267,1629.4935,1630.0269,1626.6493,1622.9161,1628.9602,1627.4196,1621.257,1623.8643,1625.3456,1625.2864,1627.7158,1625.9974
14453.59375,14461.693,14458.077,14453.016,14460.825,14452.582,14456.776,14451.714,14453.738,14448.242,14449.11,14434.357,14436.889,14432.116
13322.048828125,13331.374,13329.581,13323.627,13330.083,13322.838,13325.779,13322.12,13324.416,13319.825,13318.175,13304.1875,13305.766,13300.314
14000.2724609375,14011.52,13997.558,14015.01,14018.889,13989.025,14023.154,14013.459,14001.823,13995.618,14002.212,14008.805,14016.562,14027.421
2356.8486328125,2356.917,2355.2473,2351.507,2351.7366,2351.3093,2348.696,2346.9077,2341.2048,2339.6084,2334.955,2334.057,2331.596,2329.887
1623.990478515625,1627.9603,1634.4941,1630.1521,1631.6821,1636.5204,1635.9001,1637.3474,1643.964,1646.5278,1643.0955,1642.2684,1643.1368,1644.0466
12962.3603515625,12969.433,12955.442,12970.3545,12971.277,12947.603,12974.352,12969.74,12954.059,12952.214,12959.747,12968.817,12971.585,12978.656
5981.44091796875,5987.7617,5980.816,5977.9683,5975.607,5964.355,5972.968,5981.0938,5975.329,5985.261,5990.47,5994.0127,6016.864,6016.516
14482.365234375,14489.892,14487.383,14494.192,14505.661,14480.574,14506.736,14488.1,14488.816,14493.834,14489.892,14492.759,14504.228,14519.28
15009.0703125,15034.373,15034.089,15036.647,15040.344,15023.569,15038.922,15029.54,15029.256,15027.55,15017.884,15009.07,15017.315,15017.315
12593.9267578125,12592.421,12581.456,12576.807,12579.264,12566.753,12570.254,12579.555,12577.652,12585.287,12588.3,12595.988,12616.702,12626.056
4955.4794921875,4963.491,4961.375,4963.2305,4967.6924,4963.2617,4977.5024,4989.449,4987.3643,4998.7065,5004.628,5009.674,5026.8125,5018.4307
7785.64404296875,7785.633,7778.715,7764.2266,7766.761,7768.764,7757.9116,7751.343,7726.8037,7720.207,7701.3906,7697.7603,7686.6475,7678.28
6474.95263671875,6491.672,6491.9873,6495.615,6487.571,6480.631,6500.978,6491.8296,6476.372,6477.634,6483.3125,6481.104,6479.2114,6466.1196
12390.693359375,12383.859,12369.9375,12354.816,12344.699,12325.152,12311.861,12294.533,12280.644,12274.608,12260.364,12252.82,12248.916,12248.649
11722.37890625,11732.098,11723.313,11720.136,11717.426,11702.193,11714.155,11723.313,11715.65,11728.266,11734.061,11738.546,11766.581,11764.245
9002.4599609375,9007.077,9005.365,9013.302,9028.915,9036.592,9051.349,9075.572,9088.994,9098.82,9116.875,9126.535,9150.837,9158.384
10350.7958984375,10358.176,10350.561,10347.499,10346.399,10333.29,10342.789,10351.503,10346.243,10356.919,10361.865,10366.497,10391.147,10389.97
12432.318359375,12430.781,12419.95,12415.341,12417.789,12405.46,12408.896,12418.102,12416.253,12423.726,12426.693,12434.297,12454.763,12464.032
11127.5634765625,11147.201,11189.412,11162.776,11140.43,11170.677,11178.126,11169.097,11229.14,11255.099,11228.012,11216.048,11235.687,11244.489
10251.2958984375,10273.977,10265.305,10270.642,10285.984,10239.955,10290.654,10257.967,10264.638,10266.639,10242.624,10245.959,10267.306,10295.323
12231.8857421875,12225.238,12211.538,12196.686,12186.78,12167.606,12154.51,12137.464,12123.818,12117.676,12103.592,12096.22,12092.447,12092.096
3318.3486328125,3315.9155,3311.935,3308.397,3308.0527,3306.031,3303.2551,3303.889,3301.8345,3299.9875,3296.4358,3296.6763,3298.84,3302.5557
4808.94580078125,4815.667,4815.5645,4803.61,4795.811,4793.0405,4788.166,4780.0083,4765.9243,4757.2275,4740.912,4733.203,4723.5234,4711.846
3267.606689453125,3271.3943,3268.2378,3273.0586,3272.9438,3266.2866,3275.9282,3272.8865,3267.2622,3268.525,3272.0256,3274.436,3276.3872,3277.9941
13095.3857421875,13052.13,12980.315,12896.419,12886.16,12823.892,12749.502,12717.972,12667.903,12626.232,12536.078,12520.867,12527.522,12572.203
1097.137451171875,1097.3022,1096.6791,1096.5287,1096.0989,1095.3683,1095.7946,1095.6907,1095.2573,1095.3898,1095.5151,1095.6011,1096.2637,1096.3137
12595.9365234375,12604.367,12594.23,12590.115,12588.811,12571.599,12583.692,12595.836,12588.61,12602.962,12609.386,12615.909,12648.527,12648.226
10950.2373046875,10947.334,10937.838,10926.945,10922.404,10910.045,10901.073,10887.856,10878.522,10868.724,10857.997,10852.957,10850.296,10846.908
10446.119140625,10458.471,10488.113,10465.433,10453.9795,10477.334,10475.089,10482.051,10527.862,10552.789,10523.146,10520.003,10531.455,10550.319
12172.0126953125,12170.083,12158.802,12154.445,12158.032,12146.111,12149.789,12160.719,12160.21,12167.709,12171.596,12180.047,12201.854,12212.444
12335.693359375,12333.762,12322.341,12317.92,12321.507,12309.417,12313.143,12324.233,12323.65,12331.326,12335.244,12343.793,12365.921,12376.613
12874.830078125,12876.505,12868.27,12866.177,12861.105,12851.475,12856.872,12857.1045,12851.01,12853.94,12855.941,12857.523,12867.618,12869.107
12569.6005859375,12563.577,12563.131,12555.323,12534.8,12558.67,12549.746,12577.408,12599.383,12617.676,12588.5625,12605.071,12618.902,12662.516
12428.6015625,12436.91,12426.821,12422.766,12421.579,12404.566,12416.436,12428.503,12421.48,12435.624,12441.855,12448.482,12480.529,12480.431
4454.18115234375,4458.04,4452.499,4453.8843,4447.156,4443.4946,4451.8066,4448.3433,4439.3384,4439.5366,4442.703,4442.208,4443.0986,4441.911
12486.255859375,12507.871,12523.026,12524.02,12528.988,12530.728,12542.073,12540.417,12542.404,12539.838,12535.779,12525.759,12518.968,12500.831
7318.17578125,7342.791,7375.2007,7406.872,7444.6665,7488.0405,7528.4707,7574.583,7602.3984,7629.0645,7662.131,7679.854,7695.6074,7705.6177
12646.31640625,12700.417,12750.026,12793.308,12845.673,12944.739,13001.255,13090.761,13157.009,13207.128,13246.122,13261.2295,13292.873,13301.039
12620.8310546875,12626.355,12617.53,12623.959,12634.971,12635.262,12651.18,12680.889,12700.322,12715.017,12734.876,12752.34,12788.012,12796.53
8546.62109375,8574.363,8610.91,8647.552,8690.702,8740.457,8786.827,8840.133,8872.135,8903.19,8941.347,8962.556,8981.491,8993.043
1118.3502197265625,1118.8558,1118.1305,1118.805,1119.8506,1120.0066,1121.5057,1124.2903,1126.1592,1127.5249,1129.3821,1130.9982,1134.2211,1134.996
8405.95703125,8433.481,8469.495,8505.696,8548.254,8597.318,8643.083,8695.564,8727.194,8757.797,8795.304,8816.203,8834.678,8846.06
11197.8359375,11245.763,11289.299,11325.7,11372.62,11460.516,11510.705,11590.986,11649.477,11694.019,11727.951,11740.573,11770.39,11780.999
1141.3037109375,1143.2688,1145.7021,1148.6108,1152.2526,1155.8138,1158.8219,1162.7095,1166.6918,1169.0848,1171.828,1173.9279,1176.2738,1176.4061
12809.1015625,12814.651,12805.564,12811.829,12822.888,12822.907,12838.867,12868.658,12888.155,12902.899,12922.828,12940.272,12976.457,12985.099
1306.9364013671875,1309.0659,1311.6996,1314.8964,1318.9017,1322.7123,1326.0051,1330.2853,1334.7363,1337.4474,1340.4788,1342.8057,1345.5167,1345.7302
12836.259765625,12891.0625,12941.316,12985.365,13038.307,13138.891,13196.204,13286.884,13353.991,13404.969,13444.675,13460.185,13491.825,13499.685
1096.7388916015625,1098.4752,1100.7423,1104.0148,1107.4167,1111.4542,1114.5643,1119.2648,1123.0693,1126.0487,1129.1285,1131.4839,1133.8794,1134.3826
1339.0797119140625,1343.3772,1347.6041,1351.287,1356.0345,1362.2015,1366.0581,1370.1735,1375.7114,1377.4751,1381.0259,1382.578,1383.8478,1381.9196
1186.8272705078125,1190.7117,1194.5219,1197.8634,1202.031,1207.6853,1211.1617,1214.9031,1219.8208,1221.453,1224.6113,1225.968,1227.0066,1225.2473
12376.3876953125,12394.932,12419.151,12455.087,12492.076,12535.473,12569.301,12620.999,12663.482,12696.749,12730.465,12756.539,12784.187,12790.03
1358.9786376953125,1363.3336,1367.6113,1371.3324,1376.1489,1382.3899,1386.2869,1390.4396,1396.0559,1397.8408,1401.4342,1403.0049,1404.3138,1402.3862
1287.7816162109375,1289.8977,1292.5145,1295.6821,1299.656,1303.4507,1306.7184,1310.9664,1315.3514,1318.0394,1321.033,1323.352,1326.0294,1326.2191
8807.384765625,8832.53,8884.866,8850.658,8829.898,8867.908,8874.049,8870.247,8941.589,8974.92,8942.466,8929.894,8955.623,8972.874
10434.8251953125,10458.8955,10509.556,10477.089,10454.138,10489.403,10495.281,10489.963,10558.816,10591.004,10558.816,10545.382,10567.772,10581.207
10652.521484375,10684.697,10751.665,10707.519,10680.581,10728.844,10736.7,10731.463,10823.123,10865.399,10823.498,10806.662,10838.837,10860.536
12362.2294921875,12397.118,12463.451,12416.932,12408.317,12459.574,12455.267,12468.188,12551.319,12591.378,12544.428,12535.383,12553.904,12583.193
11774.2236328125,11796.619,11843.811,11814.482,11787.288,11820.882,11828.347,11819.549,11889.136,11919.797,11887.536,11873.938,11896.334,11907.532
13230.51171875,13276.62,13372.965,13303.459,13278.685,13362.643,13353.695,13380.535,13515.417,13584.235,13502.342,13494.772,13527.805,13591.805
10854.26171875,10886.218,10953.103,10909.256,10881.016,10929.321,10937.125,10931.551,11023.332,11065.692,11023.332,11006.982,11039.31,11060.118
11555.1337890625,11577.89,11626.111,11595.77,11569.221,11603.626,11610.67,11602.542,11672.437,11703.591,11671.082,11657.266,11680.022,11691.671
8599.248046875,8624.431,8676.844,8642.585,8622.674,8660.739,8666.303,8663.375,8733.942,8767.323,8734.821,8722.23,8747.998,8765.273
9622.154296875,9654.248,9720.674,9676.639,9654.621,9702.389,9707.612,9706.493,9793.817,9835.613,9794.563,9779.264,9809.118,9831.882
12987.0224609375,13033.171,13129.601,13060.033,13036.615,13121.335,13111.004,13139.243,13272.867,13341.057,13259.78,13252.893,13285.265,13350.011
11741.9853515625,11787.638,11877.6,11811.807,11794.352,11878.271,11864.844,11897.069,12019.928,12085.05,12007.172,12003.815,12033.355,12098.478
10963.244140625,10993.379,11054.412,11012.07,10998.72,11046.02,11044.112,11053.268,11131.465,11170.755,11128.032,11117.352,11138.331,11166.178
11142.94921875,11174.066,11239.846,11194.942,11175.643,11224.878,11226.06,11231.574,11317.836,11360.77,11315.473,11302.868,11328.471,11357.225
12334.6533203125,12365.036,12430.863,12386.459,12359.972,12409.051,12413.336,12413.336,12504.092,12548.107,12501.755,12487.343,12514.609,12541.485
12295.6943359375,12331.94,12401.339,12352.273,12340.781,12393.383,12389.846,12400.896,12488.861,12531.296,12482.23,12471.622,12492.397,12521.571
12360.009765625,12388.957,12449.821,12407.884,12386.359,12431.636,12433.491,12436.461,12519.592,12560.416,12515.881,12503.263,12525.901,12551.138
10914.2021484375,10950.385,11016.496,10969.593,10965.572,11019.176,11012.476,11029.003,11110.749,11149.611,11102.262,11095.562,11112.982,11143.805
12568.4404296875,12598.497,12663.621,12619.691,12591.946,12640.115,12645.124,12643.969,12734.91,12778.84,12732.599,12717.569,12745.314,12771.133
12130.6044921875,12159.903,12222.257,12179.436,12159.527,12205.354,12206.48,12210.612,12293.25,12334.193,12289.869,12277.098,12300.012,12325.93
12069.1005859375,12106.1,12175.194,12126.6045,12116.352,12169.398,12165.387,12177.868,12264.794,12307.143,12258.107,12247.8545,12267.914,12297.781
11785.962890625,11807.388,11853.043,11824.731,11799.736,11832.128,11839.015,11831.363,11897.168,11926.5,11896.658,11883.65,11905.585,11916.553
10292.2119140625,10314.918,10362.971,10332.08,10311.485,10345.017,10350.562,10345.809,10410.23,10440.594,10410.759,10398.086,10419.472,10432.673
11540.8759765625,11562.86,11609.415,11579.931,11555.618,11588.724,11595.448,11588.207,11654.159,11684.161,11653.9,11640.969,11662.953,11674.333
7543.86474609375,7568.239,7618.6875,7585.244,7569.6562,7606.2173,7609.9014,7609.9014,7675.371,7707.1143,7676.2217,7664.885,7688.125,7705.9805
11605.3984375,11644.353,11725.211,11666.78,11646.713,11719.899,11709.865,11735.835,11849.156,11907.587,11837.942,11833.221,11860.96,11917.621
11367.0048828125,11405.894,11486.028,11428.284,11409.429,11482.493,11472.477,11498.402,11609.767,11668.1,11599.16,11595.036,11622.141,11679.295
11472.08203125,11498.551,11555.899,11517.214,11494.817,11537.575,11540.968,11541.646,11620.374,11659.059,11619.017,11606.121,11630.554,11654.308
11937.52734375,11964.485,12020.82,11982.111,11964.14,12006.649,12007.341,12011.488,12087.178,12125.194,12084.412,12073.007,12094.09,12118.628
12108.283203125,12143.385,12209.255,12162.887,12155.952,12207.521,12202.321,12216.622,12298.526,12337.962,12291.159,12283.359,12301.127,12331.028
11234.1484375,11260.843,11318.337,11279.323,11258.447,11301.226,11304.306,11306.017,11384.045,11422.717,11382.676,11370.355,11394.654,11418.609
10147.58984375,10184.974,10259.175,10205.365,10191.204,10262.007,10249.546,10278.433,10379.822,10435.332,10369.627,10367.928,10392.85,10449.492
10020.966796875,10047.957,10104.33,10066.065,10050.69,10093.739,10094.081,10100.23,10173.345,10210.585,10171.978,10161.387,10183.936,10209.56
10432.6357421875,10460.281,10515.572,10477.428,10466.93,10510.322,10507.873,10517.672,10587.66,10623.3545,10584.161,10576.112,10594.309,10620.904
10811.9755859375,10845.829,10907.963,10864.255,10862.112,10913.963,10906.249,10923.818,11000.094,11036.089,10991.095,10986.382,11001.38,11032.232
11690.4873046875,11717.71,11774.6,11735.51,11719.106,11762.035,11762.035,11767.2705,11842.657,11880.002,11839.865,11828.697,11849.289,11874.767
5172.216796875,5215.5728,5261.0625,5279.371,5331.263,5391.523,5429.9087,5476.248,5515.7217,5537.175,5567.979,5557.5894,5580.2217,5583.3105
5224.888671875,5269.1924,5314.958,5334.1865,5386.249,5446.802,5485.708,5532.4297,5572.348,5594.022,5624.973,5615.0215,5637.061,5639.366
791.798828125,798.2834,805.0468,807.5744,815.3488,824.6224,830.2179,837.23846,843.1238,846.4859,851.01373,849.38824,853.0184,853.74176
856.0478515625,862.26666,868.6635,872.66327,878.8136,887.40125,892.3538,898.4973,904.0586,906.92145,911.00336,910.97595,912.0855,910.48285
966.1534423828125,968.9233,973.81476,972.1646,974.40405,985.89606,986.4854,994.88336,1000.01056,1007.43616,1004.46,1006.69946,1011.82666,1020.2394
825.5353393554688,831.72437,837.9682,841.8706,847.90216,856.3877,861.26953,867.3525,872.8158,875.70496,879.6758,879.5936,880.7712,879.2787
861.8099975585938,868.0141,874.42316,878.4408,884.60394,893.2016,898.16003,904.3026,909.8713,912.741,916.82697,916.82697,917.90656,916.294
786.173828125,792.6271,799.3594,801.8186,809.52765,818.79767,824.33527,831.31177,837.1459,840.512,845.0032,843.3549,847.03503,847.83734
959.5192260742188,962.3457,967.2332,965.5844,967.8221,979.30475,979.8936,988.2259,993.37836,1000.7979,997.8242,1000.0618,1005.15546,1013.57605
903.4011840820312,906.9376,909.59985,910.8714,913.45416,922.2952,923.7058,929.07007,932.6164,936.01373,936.0237,936.8978,939.3217,941.68097
918.130615234375,924.39844,929.8342,933.49506,939.1527,949.1091,954.1519,961.4343,967.51025,971.55475,974.9475,974.9198,977.3141,977.40656
912.33349609375,918.34204,923.18823,927.21185,931.65564,941.3972,945.83325,952.38165,958.0773,961.7879,964.6312,964.98,966.42847,965.5075
924.4749755859375,927.381,932.26306,930.5195,932.6118,943.94525,944.5264,952.7214,957.8069,965.2172,962.19495,964.3454,969.40186,977.80023
897.1548461914062,900.6547,903.3989,904.59204,907.1573,916.0064,917.4183,922.7675,926.327,929.7374,929.7374,930.6025,933.05835,935.4844
926.0465698242188,932.57355,939.54425,943.89557,950.54425,959.6835,965.0582,971.5995,977.5611,980.5383,985.0185,985.133,986.2208,984.4459
884.5372924804688,890.60864,895.85205,899.23724,904.7198,914.5351,919.3967,926.5443,932.41785,936.41943,939.6298,939.53784,942.1136,942.5827
856.4364013671875,862.4,867.7515,871.02185,876.7581,886.1233,891.0638,898.0651,903.87854,907.65173,911.07074,910.8084,913.38794,913.764
918.2718505859375,924.8134,931.78534,936.089,942.7596,951.85645,957.2378,963.77576,969.7148,972.71295,977.1601,977.2318,978.3651,976.6436
4895.576171875,4935.701,4979.133,4993.6836,5044.06,5102.263,5137.7583,5181.7686,5218.561,5239.3657,5268.853,5257.1406,5281.778,5287.7856
864.2562255859375,867.6951,870.5016,871.4898,873.96027,882.7551,884.07935,889.37604,892.92365,896.3922,896.2736,897.1432,899.6532,902.33124
873.2914428710938,879.15845,883.795,887.53986,891.81976,901.43616,905.716,912.1503,917.6551,921.3242,923.9813,924.2666,925.9162,925.39905
877.0325317382812,883.5205,890.33716,894.42426,901.0694,909.93384,915.2493,921.7123,927.5071,930.47955,934.8382,934.6953,936.01,934.49524
908.946044921875,911.6607,916.33,914.9184,917.36163,928.11194,928.872,936.8533,941.60406,948.52655,946.1648,948.1194,953.0873,960.7021
906.1608276367188,912.16,916.97723,920.9528,925.3671,935.1091,939.5234,946.062,951.73663,955.4436,958.2551,958.5954,960.0817,959.23114
900.7085571289062,903.36475,908.1351,906.56305,908.9482,919.6814,920.3861,928.3276,933.0979,940.09076,937.59717,939.5487,944.5358,952.30115
906.4507446289062,912.7834,918.4634,922.4146,928.19165,937.9111,943.1247,950.32056,956.48566,960.3664,964.04425,964.09717,966.09045,965.59656
858.64111328125,861.1947,866.14233,864.17395,866.30194,876.6227,877.15466,884.8155,889.63007,896.75885,893.91266,895.8013,900.8286,908.75543
898.4417724609375,904.7267,910.35834,914.1893,919.97986,929.65875,934.84467,942.02106,948.14703,952.0133,955.6501,955.64124,957.75977,957.4243
974.82177734375,978.86273,981.88306,983.54944,986.6531,996.17224,998.00525,1003.91046,1007.85767,1011.44037,1011.90906,1012.6901,1015.3355,1017.41846
966.0968017578125,970.01465,973.09894,974.6202,977.70447,987.18646,988.93695,994.82416,998.73157,1002.3785,1002.7536,1003.56635,1006.27026,1008.5418
920.5818481445312,924.2511,927.4668,928.41504,931.32153,940.49457,941.9169,947.7299,951.46094,955.3363,955.3466,956.233,959.1807,962.10785
894.500244140625,900.6017,905.6295,909.4764,914.31635,924.03656,928.6305,935.3715,941.133,944.86804,947.8919,948.0798,949.869,949.27856
945.995849609375,952.4511,957.89667,962.33246,967.19196,977.2942,982.15765,989.02826,995.159,998.9637,1002.2905,1002.6872,1003.9494,1002.5069
937.7894897460938,944.1969,949.5574,953.90717,958.77136,968.82007,973.638,980.5022,986.56665,990.37494,993.6508,993.9938,995.38354,994.10205
16875.2265625,16883.87,16872.05,16870.354,16869.467,16869.172,16877.96,16877.887,16872.863,16889.336,16887.34,16892.363,16905.14,16902.926
16650.80859375,16659.088,16647.686,16646.234,16645.58,16645.725,16654.586,16654.877,16650.229,16666.352,16664.754,16669.691,16682.328,16680.15
12238.89453125,12269.372,12271.456,12276.666,12261.817,12255.306,12286.304,12270.675,12247.751,12253.222,12261.817,12256.868,12256.607,12236.289
13080.884765625,13125.714,13162.631,13192.599,13242.377,13294.694,13323.9,13356.789,13402.885,13428.535,13452.154,13473.233,13478.567,13467.9
11472.861328125,11500.14,11501.785,11506.488,11492.85,11487.206,11515.189,11500.609,11480.151,11485.324,11492.614,11488.382,11487.676,11469.805
12117.6171875,12147.34,12149.391,12154.515,12139.653,12133.504,12163.995,12148.621,12126.073,12131.454,12139.909,12135.041,12134.528,12114.799
13809.8203125,13855.244,13892.323,13922.517,13975.542,14027.266,14057.101,14090.714,14138.269,14165.628,14189.601,14212.791,14219.826,14211.228
13001.072265625,13011.895,13020.257,13025.668,13024.356,13021.404,13034.194,13010.582,13022.717,13038.458,13051.575,13035.834,13060.758,13069.612
12869.9951171875,12879.871,12887.643,12892.985,12891.204,12889.1,12902.052,12878.09,12889.747,12907.232,12920.509,12905.613,12931.194,12940.585
13549.5224609375,13581.353,13580.195,13584.825,13567.463,13560.519,13590.612,13572.961,13549.8125,13553.863,13561.387,13555.0205,13554.731,13533.318
12375.8369140625,12389.298,12384.683,12391.028,12379.49,12373.337,12393.144,12380.26,12365.645,12366.991,12370.26,12370.452,12365.452,12359.876
